model,query,车辆候选列表,id,大类|小类,answer原数据,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案.1,是否包含价格,price_min,正确答案.2,价格下限,price_max,正确答案.3,think_time,价格上限,问题,备注,标注人,Unnamed: 28
Qwen2.5-682B-Instruct,从西湖边到萧山机场，叫个特惠快车或特价拼车，预算30元左右。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|33.45|
|1|滴滴|推荐|特惠快车|33.79|
|2|滴滴|推荐|滴滴快车|34.26|
|3|滴滴|推荐|特快出租车|34.86|
|4|滴滴|拼车|特价拼车|34.41-35.88|
|5|滴滴|拼车|极速拼车|35.65-36.84|
|6|滴滴|特价|花小猪外接版|38.13|
|7|滴滴|特价|惊喜特价|40.12|
|8|滴滴|特价|特惠快车|42.72|
|9|滴滴|快速|曹操出行|54.96|
|10|滴滴|快速|出租车|55.43|
|11|滴滴|快速|滴滴轻享|55.48|
|12|滴滴|快速|滴滴特快|56.65|
|13|滴滴|舒适|滴滴专车|80.95|
|14|滴滴|六座|六座专车|141.05|
|15|滴滴|六座|六座豪华车|141.41|",1，4，8,推荐|特惠快车，拼车|特价拼车，特价|特惠快车,"[{""app"": ""无"", ""category"": ""特惠快车, 特价拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 30, ""price_max"": 30, ""fast"": False}]",无,,无,"特惠快车, 特价拼车",无,无,无,"特惠快车, 特价拼车","特惠快车, 特价拼车",TRUE,,TRUE,30,27,27,30,33,1.253046036,33,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误,直接命中价格关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,叫个曹操出行到胶东国际机场，要极速到达。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|11.65|
|1|滴滴|推荐|特惠快车|12.90|
|2|滴滴|推荐|滴滴快车|13.74|
|3|滴滴|拼车|特价拼车|9.68-11.44|
|4|滴滴|拼车|极速拼车|15.24-16.41|
|5|滴滴|特价|花小猪外接版|11.61|
|6|滴滴|特价|惊喜特价|11.72|
|7|滴滴|快速|曹操出行|23.90|
|8|滴滴|快速|出租车|24.48|
|9|滴滴|舒适|滴滴专车|36.60|
|10|滴滴|六座|六座专车|47.69|
|11|滴滴|六座|六座豪华车|48.47|",7,快速|曹操出行,"[{""app"": ""曹操出行"", ""category"": ""无"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": True}]",曹操出行,无,无,无,,无,无,曹操出行,曹操出行,FALSE,,FALSE,0,,0,0,,1.083460331,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-282B-Instruct,从虹桥火车站到外滩，约一辆滴滴豪华车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|4.77|
|1|滴滴|推荐|特惠快车|6.71|
|2|滴滴|拼车|特价拼车|6.20-8.15|
|3|滴滴|特价|花小猪外接版|4.81|
|4|滴滴|特价|惊喜特价|9.97|
|5|滴滴|特价|特惠快车|10.27|
|6|滴滴|快速|曹操出行|8.83|
|7|滴滴|快速|出租车|11.89|
|8|滴滴|快速|滴滴轻享|11.91|
|9|滴滴|快速|滴滴特快|11.92|
|10|滴滴|快速|滴滴优享|13.96|
|11|滴滴|舒适|滴滴专车|15.42|
|12|滴滴|舒适|滴滴豪华车|17.09|
|13|滴滴|六座|六座专车|23.30|
|14|滴滴|六座|六座豪华车|25.79|",12，14,舒适|滴滴豪华车，六座|六座豪华车,"[{""app"": ""滴滴"", ""category"": ""豪华车, 舒适型"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,"豪华车, 舒适型",无,无,无,滴滴豪华车，六座豪华车,滴滴豪华车，六座豪华车,FALSE,,FALSE,0,,0,0,,1.192059994,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-32B-Instruct,"

要极速拼车回家，不要出租。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|9-10|
|1|高德地图|     |特惠快车|10-13|
|2|高德地图|经济型|及时用车|10|
|3|高德地图|经济型|如祺出行|10|
|4|高德地图|经济型|365约车|10|
|5|高德地图|经济型|北京新出租|10|
|6|高德地图|经济型|阳光出行|11|
|7|高德地图|经济型|飞嘀打车|11|
|8|高德地图|经济型|AA出行|11|
|9|高德地图|经济型|曹操出行|11|
|10|高德地图|经济型|星徽出行|11|
|11|高德地图|经济型|神州专车|12|
|12|高德地图|经济型|斑马快跑|12|
|13|高德地图|经济型|北京的士|12|
|14|高德地图|经济型|T3出行|12|
|15|高德地图|经济型|中军出行|12|
|16|高德地图|经济型|东潮出行|13|
|17|高德地图|特快车|undefined|14|
|18|高德地图|出租车|undefined|12|
|19|高德地图|优享型|妥妥E行|13|
|20|高德地图|优享型|旗妙出行|14|
|21|高德地图|优享型|享道出行|14|
|22|高德地图|优享型|阳光出行|14|
|23|高德地图|优享型|曹操出行|15|
|24|高德地图|优享型|星徽出行|15|
|25|高德地图|优享型|火箭出行|15|
|26|高德地图|优享型|神州专车|16|
|27|高德地图|优享型|斑马快跑|17|
|28|高德地图|优享型|T3出行|17|
|29|高德地图|轻享专车|undefined|19|
|30|高德地图|品质专车|undefined|21|
|31|高德地图|六座商务|undefined|19|
|32|高德地图|豪华型|undefined|40-45|",0,     |极速拼车,"[{""app"": ""无"", ""category"": ""不要出租"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": True}]",无,,无,不要出租,无,无,无,极速拼车,极速拼车,FALSE,,FALSE,0,,0,0,,0,1.077769279,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,王笑,
Qwen2.5-32B-Instruct,哈尔滨中央大街到太平国际机场，安排个舒适车型。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|19.50|
 |1|滴滴|推荐|特惠快车|20.59|
 |2|滴滴|推荐|滴滴快车|21.73|
 |3|滴滴|拼车|特价拼车|17.03-18.25|
 |4|滴滴|拼车|极速拼车|18.47-20.33|
 |5|滴滴|特价|花小猪外接版|19.38|
 |6|滴滴|特价|惊喜特价|21.60|
 |7|滴滴|快速|曹操出行|31.11|
 |8|滴滴|快速|出租车|31.40|
 |9|滴滴|快速|滴滴轻享|35.09|
 |10|滴滴|舒适|滴滴专车|46.99|
 |11|滴滴|六座|六座专车|71.03|
 |12|滴滴|六座|六座豪华车|71.07|",10,舒适|滴滴专车,"[{""app"": ""无"", ""category"": ""舒适"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,舒适,,舒适,无,,无,FALSE,,FALSE,0,,0,0,,0.96548295,0,,,闫宸威,
Qwen2.5-32B-Instruct,"

打车去高铁站，勾选所有车型。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|8.79|
|1|滴滴|推荐|特惠快车|9.33|
|2|滴滴|推荐|滴滴快车|10.31|
|3|滴滴|推荐|特快出租车|11.11|
|4|滴滴|拼车|特价拼车|9.13-10.71|
|5|滴滴|拼车|极速拼车|9.73-10.87|
|6|滴滴|拼车|滴滴小巴|11.19-12.87|
|7|滴滴|特价|花小猪外接版|13.34|
|8|滴滴|特价|惊喜特价|14.07|
|9|滴滴|快速|曹操出行|16.17|
|10|滴滴|快速|出租车|16.70|
|11|滴滴|快速|滴滴轻享|18.04|
|12|滴滴|快速|滴滴特快|19.48|
|13|滴滴|快速|滴滴优享|20.04|
|14|滴滴|快速|滴滴快车|20.37|
|15|滴滴|快速|宽敞好车|20.79|
|16|滴滴|快速|方舟行|20.93|
|17|滴滴|快速|长沙新出租|21.29|
|18|滴滴|舒适|滴滴专车|25.16|
|19|滴滴|舒适|滴滴豪华车|27.09|
|20|滴滴|六座|六座专车|44.37|
|21|滴滴|六座|六座豪华车|46.36|",all,all|all,,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""所有车型"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,all,,所有车型,all,,,,,,,,,,,,,,,
Qwen2.5-32B-Instruct,"

打车到南京禄口机场，预算70以内。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|50-52|
|1|高德地图|     |特惠快车|54-54|
|2|高德地图|经济型|神州专车|60|
|3|高德地图|经济型|900出行|60|
|4|高德地图|经济型|AA出行|60|
|5|高德地图|经济型|旗妙出行|60|
|6|高德地图|经济型|东潮出行|61|
|7|高德地图|经济型|北京新出租|61|
|8|高德地图|经济型|聚的新出租|61|
|9|高德地图|经济型|星徽出行|61|
|10|高德地图|经济型|曹操出行|62|
|11|高德地图|经济型|5U出行|63|
|12|高德地图|经济型|斑马快跑|63|
|13|高德地图|经济型|妥妥E行|64|
|14|高德地图|经济型|首汽约车|64|
|15|高德地图|经济型|享道出行|64|
|16|高德地图|特快车|undefined|69|
|17|高德地图|出租车|undefined|77|
|18|高德地图|优享型|火箭出行|81|
|19|高德地图|优享型|旗妙出行|81|
|20|高德地图|优享型|中交出行|81|
|21|高德地图|优享型|T3出行|81|
|22|高德地图|优享型|腾飞出行|83|
|23|高德地图|优享型|星徽出行|84|
|24|高德地图|优享型|及时用车|85|
|25|高德地图|优享型|首汽约车|85|
|26|高德地图|优享型|享道出行|85|
|27|高德地图|轻享专车|undefined|93|
|28|高德地图|品质专车|undefined|100|
|29|高德地图|六座商务|undefined|112|
|30|高德地图|豪华型|undefined|137-140|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 40, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,70,,70,1.081293583,,,杨丽丽,
Qwen2.5-32B-Instruct,叫辆六座专车去南京中山陵景区，走最短路线。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|19.97|
|1|滴滴|推荐|特惠快车|20.76|
|2|滴滴|推荐|滴滴快车|24.74|
|3|滴滴|拼车|特价拼车|18.54-19.90|
|4|滴滴|特价|花小猪外接版|28.23|
|5|滴滴|快速|曹操出行|40.92|
|6|滴滴|快速|出租车|41.18|
|7|滴滴|快速|滴滴轻享|44.05|
|8|滴滴|快速|滴滴特快|44.61|
|9|滴滴|舒适|滴滴专车|59.64|
|10|滴滴|舒适|滴滴豪华车|62.13|
|11|滴滴|六座|六座专车|92.12|",11,六座|六座专车,"[{""app"": ""无"", ""category"": ""六座专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,六座专车,无,无,无,六座专车,六座专车,FALSE,,FALSE,0,,0,0,,1.112025499,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,王笑,
Qwen2.5-438B-Instruct,从公司到客户那里，叫辆滴滴豪华车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|7.10|
|1|滴滴|推荐|特惠快车|7.49|
|2|滴滴|推荐|滴滴快车|8.98|
|3|滴滴|拼车|特价拼车|3.91-5.85|
|4|滴滴|特价|花小猪外接版|6.42|
|5|滴滴|特价|惊喜特价|10.21|
|6|滴滴|快速|曹操出行|12.34|
|7|滴滴|快速|出租车|13.91|
|8|滴滴|舒适|滴滴专车|17.61|
|9|滴滴|舒适|滴滴豪华车|17.74|
|10|滴滴|六座|六座专车|23.54|",9,舒适|滴滴豪华车,"[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,豪华车,无,无,无,滴滴豪华车,滴滴豪华车,FALSE,,FALSE,0,,0,0,,1.08605957,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,杨丽丽,
Qwen2.5-98B-Instruct,用滴滴专车从春熙路到双流机场，走机场高速30分钟内到。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|26.45|
|1|滴滴|推荐|特惠快车|27.44|
|2|滴滴|推荐|滴滴快车|29.32|
|3|滴滴|推荐|特快出租车|29.65|
|4|滴滴|拼车|特价拼车|24.81-26.18|
|5|滴滴|拼车|极速拼车|30.01-31.63|
|6|滴滴|特价|花小猪外接版|29.93|
|7|滴滴|特价|惊喜特价|32.58|
|8|滴滴|快速|曹操出行|41.18|
|9|滴滴|快速|出租车|41.73|
|10|滴滴|舒适|滴滴专车|62.67|
|11|滴滴|舒适|滴滴豪华车|66.84|
|12|滴滴|六座|六座专车|96.18|
|13|滴滴|六座|六座豪华车|97.98|",10，12,舒适|滴滴专车，六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.094063044,0,"直接命中车小类关键字但answer中没有或错误,answer下的车型必须存在于“车辆候选列表”",,陆迎,
Qwen2.5-707B-Instruct,从深圳湾口岸打特惠快车或曹操出行到福田高铁站,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|21.89|
|1|滴滴|推荐|特惠快车|22.88|
|2|滴滴|推荐|滴滴快车|22.94|
|3|滴滴|拼车|特价拼车|23.54-24.88|
|4|滴滴|特价|花小猪外接版|26.15|
|5|滴滴|特价|惊喜特价|27.68|
|6|滴滴|快速|曹操出行|36.73|
|7|滴滴|快速|出租车|39.01|
|8|滴滴|快速|滴滴轻享|40.29|
|9|滴滴|快速|滴滴特快|41.60|
|10|滴滴|舒适|滴滴专车|62.47|
|11|滴滴|舒适|滴滴豪华车|67.65|
|12|滴滴|六座|六座专车|80.21|",1,推荐|特惠快车,"[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""曹操出行, 新能源车型"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,特惠快车,无,无,"曹操出行, 新能源车型",特惠快车，曹操出行,特惠快车，曹操出行,FALSE,,FALSE,0,,0,0,,1.205991983,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,"

打车到禄口机场，勾选曹操出行、特惠快车或出租车，12分钟内接驾。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|35.47|
|1|滴滴|推荐|特惠快车|35.89|
|2|滴滴|推荐|滴滴快车|37.78|
|3|滴滴|拼车|特价拼车|32.19-33.92|
|4|滴滴|拼车|极速拼车|30.73-32.48|
|5|滴滴|特价|花小猪外接版|36.88|
|6|滴滴|特价|惊喜特价|40.94|
|7|滴滴|快速|曹操出行|56.40|
|8|滴滴|快速|出租车|56.76|
|9|滴滴|快速|滴滴轻享|56.95|
|10|滴滴|快速|滴滴特快|57.32|
|11|滴滴|快速|滴滴优享|59.96|
|12|滴滴|舒适|滴滴专车|78.07|
|13|滴滴|舒适|滴滴豪华车|78.21|
|14|滴滴|六座|六座专车|142.44|","1,7,8","推荐|特惠快车,
快速|曹操出行,
快速|出租车","[{""app"": ""无"", ""category"": ""曹操出行, 特惠快车, 出租车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"曹操出行, 特惠快车, 出租车",无,无,无,"特惠快车,曹操出行,出租车","特惠快车,曹操出行,出租车",FALSE,,FALSE,0,,0,0,,0,1.22599411,直接命中车小类关键字但answer中没有或错误,,顾存虹,
Qwen2.5-32B-Instruct,"

晚上9点到南京南站，选特价拼车、特惠快车或曹操出行。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|22-22|
|1|高德地图|     |特惠快车|25-26|
|2|高德地图|经济型|北京的士|27|
|3|高德地图|经济型|旗妙出行|27|
|4|高德地图|经济型|东潮出行|28|
|5|高德地图|经济型|中交出行|28|
|6|高德地图|经济型|如祺出行|28|
|7|高德地图|经济型|享道出行|29|
|8|高德地图|经济型|365约车|30|
|9|高德地图|经济型|首汽约车|30|
|10|高德地图|经济型|飞嘀打车|31|
|11|高德地图|经济型|5U出行|31|
|12|高德地图|经济型|阳光出行|31|
|13|高德地图|特快车|undefined|32|
|14|高德地图|出租车|undefined|33|
|15|高德地图|优享型|全民GO|36|
|16|高德地图|优享型|火箭出行|36|
|17|高德地图|优享型|旗妙出行|37|
|18|高德地图|优享型|T3出行|37|
|19|高德地图|优享型|星徽出行|37|
|20|高德地图|优享型|及时用车|39|
|21|高德地图|优享型|飞嘀打车|40|
|22|高德地图|优享型|妥妥E行|40|
|23|高德地图|优享型|阳光出行|40|
|24|高德地图|轻享专车|undefined|42|
|25|高德地图|品质专车|undefined|49|
|26|高德地图|六座商务|undefined|50|
|27|高德地图|豪华型|undefined|77-81|","0,1","|极速拼车,|特惠快车","[{""app"": ""无"", ""category"": ""特价拼车, 特惠快车"", ""mode"": ""曹操出行"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"特价拼车, 特惠快车",无,无,曹操出行,特惠快车,特惠快车,FALSE,,FALSE,0,,0,0,,0,1.258893013,直接命中车小类关键字但answer中没有或错误,,唐楠,
Qwen2.5-32B-Instruct,"

打车去小店区，商务车90内","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|高德地图|     |极速拼车|16-19|
|1|高德地图|     |特惠快车|19-19|
|2|高德地图|经济型|深圳出租|19|
|3|高德地图|经济型|神州专车|19|
|4|高德地图|经济型|900出行|20|
|5|高德地图|经济型|AA出行|20|
|6|高德地图|经济型|旗妙出行|21|
|7|高德地图|经济型|东潮出行|21|
|8|高德地图|经济型|全民GO|21|
|9|高德地图|经济型|北京新出租|21|
|10|高德地图|经济型|中交出行|22|
|11|高德地图|经济型|腾飞出行|22|
|12|高德地图|经济型|聚的新出租|22|
|13|高德地图|经济型|如祺出行|22|
|14|高德地图|经济型|星徽出行|23|
|15|高德地图|经济型|享道出行|23|
|16|高德地图|经济型|曹操出行|23|
|17|高德地图|经济型|飞嘀打车|23|
|18|高德地图|经济型|5U出行|23|
|19|高德地图|经济型|阳光出行|23|
|20|高德地图|特快车|undefined|23|
|21|高德地图|出租车|undefined|27|
|22|高德地图|优享型|环旅出行|26|
|23|高德地图|优享型|腾飞出行|26|
|24|高德地图|优享型|旗妙出行|27|
|25|高德地图|优享型|东潮出行|28|
|26|高德地图|优享型|中交出行|28|
|27|高德地图|优享型|火箭出行|28|
|28|高德地图|优享型|AA出行|28|
|29|高德地图|优享型|风韵出行|29|
|30|高德地图|优享型|及时用车|29|
|31|高德地图|优享型|飞嘀打车|30|
|32|高德地图|轻享专车|undefined|29|
|33|高德地图|品质专车|undefined|33|
|34|高德地图|六座商务|undefined|39|
|35|高德地图|豪华型|undefined|57-61|",34,六座商务|undefined,"[{""app"": ""无"", ""category"": ""商务车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 90, ""fast"": False}]",无,,无,商务车,六座商务,六座商务,无,,无,TRUE,,TRUE,0,,0,90,,90,1.102893353,直接命中车大类关键字但answer中没有或错误,,杨丽丽,
Qwen2.5-32B-Instruct,"

打车去固原，选拼车。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|8.79|
|1|滴滴|推荐|特惠快车|9.84|
|2|滴滴|推荐|滴滴快车|12.90|
|3|滴滴|推荐|特快出租车|13.54|
|4|滴滴|推荐|滴滴特快|14.09|
|5|滴滴|拼车|特价拼车|5.21-7.18|
|6|滴滴|拼车|极速拼车|7.78-9.60|
|7|滴滴|特价|花小猪外接版|10.24|
|8|滴滴|特价|惊喜特价|10.55|
|9|滴滴|特价|特惠快车|11.69|
|10|滴滴|快速|曹操出行|18.61|
|11|滴滴|快速|出租车|20.89|
|12|滴滴|快速|滴滴轻享|20.92|
|13|滴滴|快速|滴滴特快|23.38|
|14|滴滴|舒适|滴滴专车|27.92|
|15|滴滴|六座|六座专车|44.44|","5,6","拼车|特价拼车,拼车|极速拼车","[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,拼车,,拼车,无,,无,FALSE,,FALSE,0,,0,0,,0,1.068936348,,,万晓蓉,
Qwen2.5-353B-Instruct,从南宁青秀山到吴圩机场，查下特惠快车、特价拼车和惊喜特价有没有车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|21.14|
|1|滴滴|推荐|特惠快车|21.81|
|2|滴滴|推荐|滴滴快车|22.37|
|3|滴滴|推荐|特快出租车|23.05|
|4|滴滴|拼车|特价拼车|14.54-16.51|
|5|滴滴|特价|花小猪外接版|28.52|
|6|滴滴|特价|惊喜特价|30.74|
|7|滴滴|快速|曹操出行|37.06|
|8|滴滴|快速|出租车|40.49|
|9|滴滴|快速|滴滴轻享|40.97|
|10|滴滴|快速|滴滴特快|41.25|
|11|滴滴|舒适|滴滴专车|44.74|
|12|滴滴|六座|六座专车|70.24|","1,4,6",推荐|特惠快车，拼车|特价拼车，特价|惊喜特价,"[{""app"": ""无"", ""category"": ""特惠快车, 特价拼车, 惊喜特价"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"特惠快车, 特价拼车, 惊喜特价",无,无,无,特惠快车，特价拼车，惊喜特价,特惠快车，特价拼车，惊喜特价,FALSE,,FALSE,0,,0,0,,1.342097759,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,杨丽丽,
Qwen2.5-234B-Instruct,从滇池到长水机场，要滴滴专车。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|2.69|
|1|滴滴|推荐|特惠快车|4.44|
|2|滴滴|推荐|滴滴快车|5.93|
|3|滴滴|拼车|特价拼车|3.57-4.62|
|4|滴滴|拼车|极速拼车|1.81-3.30|
|5|滴滴|特价|花小猪外接版|7.81|
|6|滴滴|特价|惊喜特价|8.67|
|7|滴滴|快速|曹操出行|8.48|
|8|滴滴|快速|出租车|9.81|
|9|滴滴|快速|滴滴轻享|10.41|
|10|滴滴|舒适|滴滴专车|15.56|
|11|滴滴|舒适|滴滴豪华车|16.79|
|12|滴滴|六座|六座专车|22.40|",10，12,舒适|滴滴专车，六座|六座专车,"[{""app"": ""滴滴"", ""category"": ""舒适平稳"", ""mode"": ""专车"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",滴滴,,滴滴,舒适平稳,无,无,专车,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.100066185,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,陆迎,
Qwen2.5-453B-Instruct,从深圳湾公园用滴滴叫个特惠快车到宝安机场，费用不超过80元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|20.78|
|1|滴滴|推荐|特惠快车|21.08|
|2|滴滴|推荐|滴滴快车|24.07|
|3|滴滴|拼车|特价拼车|17.80-19.64|
|4|滴滴|特价|花小猪外接版|24.73|
|5|滴滴|特价|惊喜特价|28.68|
|6|滴滴|快速|曹操出行|34.24|
|7|滴滴|快速|出租车|36.48|
|8|滴滴|快速|滴滴轻享|37.13|
|9|滴滴|快速|滴滴特快|37.75|
|10|滴滴|舒适|滴滴专车|53.44|
|11|滴滴|六座|六座专车|81.67|",1,推荐|特惠快车,"[{""app"": ""滴滴"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 80, ""fast"": False}]",滴滴,,滴滴,特惠快车,无,无,无,特惠快车,特惠快车,TRUE,,TRUE,0,,0,80,,1.127107382,80,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,杨丽丽,
Qwen2.5-32B-Instruct,用特惠快车或特价拼车去咸阳国际机场，1小时内到达，费用不超过30元。,"|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|21.39|
|1|滴滴|推荐|特惠快车|23.46|
|2|滴滴|推荐|滴滴快车|23.80|
|3|滴滴|拼车|特价拼车|29.92-31.16|
|4|滴滴|特价|花小猪外接版|32.96|
|5|滴滴|特价|惊喜特价|34.04|
|6|滴滴|快速|曹操出行|41.07|
|7|滴滴|快速|出租车|44.82|
|8|滴滴|快速|滴滴轻享|45.09|
|9|滴滴|快速|滴滴特快|45.91|
|10|滴滴|舒适|滴滴专车|62.68|
|11|滴滴|六座|六座专车|111.88|
|12|滴滴|六座|六座豪华车|112.46|","1,3",推荐|特惠快车，拼车|特价拼车,"[{""app"": ""无"", ""category"": ""特惠快车, 特价拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 30, ""fast"": False}]",无,,无,"特惠快车, 特价拼车",无,无,无,"特惠快车, 特价拼车","特惠快车, 特价拼车",TRUE,,TRUE,0,,0,30,,1.228252888,30,"直接命中车小类关键字但answer中没有或错误,其他",车大类无要求,王笑,
Qwen2.5-32B-Instruct,"

打车去虹桥机场，勾选所有车型。","|序号id|应用名称|车型大类|车辆类型|价格|
|---|---|---|---|---|
|0|滴滴|推荐|花小猪正价版|9.93|
|1|滴滴|推荐|特惠快车|10.50|
|2|滴滴|推荐|滴滴快车|10.59|
|3|滴滴|推荐|特快出租车|11.23|
|4|滴滴|推荐|滴滴特快|15.34|
|5|滴滴|拼车|特价拼车|7.21-8.65|
|6|滴滴|拼车|极速拼车|14.26-16.00|
|7|滴滴|特价|花小猪外接版|11.81|
|8|滴滴|特价|惊喜特价|14.84|
|9|滴滴|快速|曹操出行|18.65|
|10|滴滴|快速|出租车|19.18|
|11|滴滴|快速|滴滴轻享|19.62|
|12|滴滴|快速|滴滴特快|21.00|
|13|滴滴|快速|滴滴优享|21.45|
|14|滴滴|快速|滴滴快车|22.32|
|15|滴滴|快速|宽敞好车|22.41|
|16|滴滴|快速|方舟行|22.43|
|17|滴滴|快速|长沙新出租|23.16|
|18|滴滴|快速|武汉新出租|23.53|
|19|滴滴|舒适|滴滴专车|33.71|
|20|滴滴|舒适|滴滴豪华车|34.30|
|21|滴滴|六座|六座专车|44.56|
|22|滴滴|六座|六座豪华车|46.15|",all,all|all,,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""所有车型"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,all,,所有车型,all,,,,,,,,,,,,,,,
