query,可选车型组合,模型输出车型组合,正确车型组合,prec,rec,f1,proper
帮我打个拼车回家,"[{'经济型': '享道出行'}, {'优享型': '曹操出行'}, {'经济型': '腾飞新出租'}, {'优享型': '首汽约车'}, {'优享型': '享道出行'}, {'出租车': 'undefined'}, {'经济型': '腾飞出行'}, {'经济型': '鞍马出行'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '环旅出行'}, {'优享型': '腾飞出行'}, {'经济型': '旅程约车'}, {'优享型': '鞍马出行'}, {'品质专车': 'undefined'}, {'经济型': '神州专车'}, {'优享型': '阳光出行'}, {'经济型': '叮叮出行'}, {'经济型': '风韵出行'}, {'经济型': '聚优出租'}, {'优享型': '旅程约车'}, {'优享型': '环旅出行'}, {'经济型': 'T3出行'}, {'特快车': 'undefined'}, {'经济型': '迪尔出行'}, {'优享型': '神州专车'}, {'经济型': '曹操出行'}, {'优享型': '叮叮出行'}, {'经济型': '南京出租'}, {'优享型': '风韵出行'}, {'优享型': 'T3出行'}, {'六座商务': 'undefined'}, {'经济型': '及时用车'}]",[],[],1,1.0,1.0,1
打个拼车去夫子庙/下关火车主题公园/阅江楼/牛首山,"[{'经济型': '享道出行'}, {'优享型': '曹操出行'}, {'经济型': '腾飞新出租'}, {'优享型': '及时用车'}, {'优享型': '首汽约车'}, {'优享型': '享道出行'}, {'出租车': 'undefined'}, {'经济型': '腾飞出行'}, {'': '品质专车'}, {'经济型': '沛途出行'}, {'经济型': '鞍马出行'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '环旅出行'}, {'优享型': '腾飞出行'}, {'优享型': '沛途出行'}, {'经济型': '旅程约车'}, {'经济型': '妥妥E行'}, {'优享型': '鞍马出行'}, {'品质专车': 'undefined'}, {'经济型': '神州专车'}, {'优享型': '阳光出行'}, {'经济型': '叮叮出行'}, {'经济型': '风韵出行'}, {'经济型': '聚优出租'}, {'优享型': '旅程约车'}, {'': '极速拼车'}, {'优享型': '环旅出行'}, {'经济型': 'T3出行'}, {'特快车': 'undefined'}, {'经济型': '有滴出行'}, {'经济型': '迪尔出行'}, {'优享型': '神州专车'}, {'': '特惠快车'}, {'经济型': '曹操出行'}, {'优享型': '叮叮出行'}, {'经济型': '南京出租'}, {'优享型': '风韵出行'}, {'优享型': 'T3出行'}, {'六座商务': 'undefined'}, {'经济型': '及时用车'}, {'经济型': '首汽约车'}, {'优享型': '有滴出行'}]",[{'': '极速拼车'}],[{'': '极速拼车'}],1,1.0,1.0,1
帮我打个车回家，费用不高于20,"[{'经济型': '享道出行'}, {'优享型': '曹操出行'}, {'经济型': '有序出行'}, {'经济型': '腾飞新出租'}, {'优享型': '及时用车'}, {'优享型': '首汽约车'}, {'经济型': '365约车'}, {'优享型': '享道出行'}, {'出租车': 'undefined'}, {'经济型': '腾飞出行'}, {'优享型': '365约车'}, {'经济型': '鞍马出行'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '环旅出行'}, {'优享型': '腾飞出行'}, {'经济型': '旅程约车'}, {'经济型': '妥妥E行'}, {'优享型': '鞍马出行'}, {'品质专车': 'undefined'}, {'经济型': '神州专车'}, {'优享型': '阳光出行'}, {'经济型': '叮叮出行'}, {'经济型': '风韵出行'}, {'经济型': '聚优出租'}, {'优享型': '旅程约车'}, {'': '极速拼车'}, {'优享型': '环旅出行'}, {'经济型': 'T3出行'}, {'特快车': 'undefined'}, {'经济型': '有滴出行'}, {'经济型': '迪尔出行'}, {'优享型': '神州专车'}, {'': '特惠快车'}, {'经济型': '曹操出行'}, {'优享型': '叮叮出行'}, {'经济型': '南京出租'}, {'优享型': 'T3出行'}, {'六座商务': 'undefined'}, {'经济型': '及时用车'}, {'经济型': '首汽约车'}]",[],[],1,1.0,1.0,1
给我打个200块钱以下的车去句容/翠林水城,[],[],[],1,1.0,1.0,1
我想打车去科技馆，价格不超过30元,[],[],[],1,1.0,1.0,1
给我打个出租车去南京站，打车费用不超过50,[],[],[],1,1.0,1.0,1
打车去新莲大厦，选100元以上的车型,[],[],[],1,1.0,1.0,1
打车去五和地铁口，只打豪华车,[],[],[],1,1.0,1.0,1
打车去深圳北站，车型选择T3出行,[],[],[],1,1.0,1.0,1
打车去梅林关地铁站，车型选择及时用车,[],[],[],1,1.0,1.0,1
打车去上芬地铁站，车型选择如祺出行,[],[],[],1,1.0,1.0,1
打车去红山地铁站，只打20元以内的T3出行,[],[],[],1,1.0,1.0,1
打车去梅村，选择快速车和舒适车型,"[{'null': '滴滴专车'}, {'null': '六座豪华车'}, {'null': '特惠快车'}, {'null': '出租车'}, {'null': '滴滴快车'}, {'null': '更多品牌'}, {'null': '六座专车'}, {'null': '宠物出行'}, {'null': '滴滴豪华车'}, {'null': '极速拼车'}, {'null': '滴滴特快'}]","[{'null': '特惠快车'}, {'null': '滴滴快车'}]","[{'null': '特惠快车'}, {'null': '滴滴快车'}, {'null': '滴滴特快'}]",1,0.6666666666666666,0.8,0
打车去洪浪北站，勾选特价车和六座车型,"[{'null': '滴滴专车'}, {'null': '六座豪华车'}, {'null': '特惠快车'}, {'null': '出租车'}, {'null': '滴滴快车'}, {'null': '更多品牌'}, {'null': '六座专车'}, {'null': '宠物出行'}, {'null': '滴滴豪华车'}, {'null': '极速拼车'}, {'null': '滴滴特快'}]","[{'null': '六座豪华车'}, {'null': '特惠快车'}, {'null': '六座专车'}]","[{'null': '六座豪华车'}, {'null': '特惠快车'}, {'null': '六座专车'}]",1,1.0,1.0,1
打车去先科花园，勾选快速车、特价车、舒适车型,"[{'null': '滴滴专车'}, {'null': '六座豪华车'}, {'null': '特惠快车'}, {'null': '出租车'}, {'null': '滴滴快车'}, {'null': '更多品牌'}, {'null': '六座专车'}, {'null': '宠物出行'}, {'null': '滴滴豪华车'}, {'null': '极速拼车'}, {'null': '滴滴特快'}]","[{'null': '特惠快车'}, {'null': '滴滴快车'}, {'null': '极速拼车'}, {'null': '滴滴特快'}]","[{'null': '特惠快车'}, {'null': '滴滴快车'}, {'null': '滴滴特快'}]",0,1.0,0.0,0
打车去到梅村，任意车型都可以,"[{'null': '滴滴专车'}, {'null': '六座豪华车'}, {'null': '特惠快车'}, {'null': '出租车'}, {'null': '滴滴快车'}, {'null': '更多品牌'}, {'null': '六座专车'}, {'null': '宠物出行'}, {'null': '滴滴豪华车'}, {'null': '极速拼车'}, {'null': '滴滴特快'}]",[],[],1,1.0,1.0,1
打车去深圳北站，选上所有的车型，要快,"[{'经济型': '北京的士'}, {'优享型': '首汽约车'}, {'出租车': 'undefined'}, {'经济型': '旗妙出行'}, {'经济型': 'AA出行'}, {'优享型': '旗妙出行'}, {'经济型': '星徽出行'}, {'优享型': 'AA出行'}, {'经济型': '火箭出行'}, {'经济型': '飞嘀打车'}, {'品质专车': 'undefined'}, {'优享型': '阳光出行'}, {'豪华型': 'undefined'}, {'优享型': '星徽出行'}, {'特快车': 'undefined'}, {'优享型': '火箭出行'}, {'优享型': '飞嘀打车'}, {'六座商务': 'undefined'}, {'经济型': '首汽约车'}]",[{'all': 'all'}],[{'all': 'all'}],1,1.0,1.0,1
帮我打出租车去机场费用要100以内,"[{'经济型': '享道出行'}, {'优享型': '曹操出行'}, {'经济型': '有序出行'}, {'经济型': '腾飞新出租'}, {'优享型': '及时用车'}, {'优享型': '首汽约车'}, {'优享型': '享道出行'}, {'出租车': 'undefined'}, {'经济型': '腾飞出行'}, {'经济型': '鞍马出行'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '环旅出行'}, {'优享型': '腾飞出行'}, {'经济型': '旅程约车'}, {'经济型': '妥妥E行'}, {'优享型': '鞍马出行'}, {'品质专车': 'undefined'}, {'经济型': '神州专车'}, {'优享型': '阳光出行'}, {'经济型': '叮叮出行'}, {'经济型': '风韵出行'}, {'经济型': '聚优出租'}, {'优享型': '旅程约车'}, {'': '极速拼车'}, {'优享型': '环旅出行'}, {'经济型': 'T3出行'}, {'经济型': '有滴出行'}, {'经济型': '迪尔出行'}, {'': '特惠快车'}, {'经济型': '曹操出行'}, {'优享型': '叮叮出行'}, {'经济型': '南京出租'}, {'优享型': '风韵出行'}, {'优享型': 'T3出行'}, {'六座商务': 'undefined'}, {'经济型': '及时用车'}, {'经济型': '首汽约车'}, {'优享型': '有滴出行'}, {'六座商务': '神州专车'}]","[{'经济型': '腾飞新出租'}, {'出租车': 'undefined'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '聚优出租'}, {'经济型': '南京出租'}]","[{'经济型': '腾飞新出租'}, {'出租车': 'undefined'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '聚优出租'}, {'经济型': '南京出租'}]",1,1.0,1.0,1
帮我打个拼车回家,"[{'推荐': '特惠快车'}, {'快速': '曹操出行'}, {'特价': '花小猪外接版'}, {'推荐': '滴滴快车'}, {'快速': '花小猪正价版'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'舒适': '滴滴豪华车'}, {'推荐': '滴滴专车'}, {'推荐': '滴滴特快'}, {'推荐': '出租车'}, {'推荐': '特快出租车'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1,1.0,1.0,1
打个差不多30块钱的车去汉堡王/泰妃殿,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'推荐': '滴滴快车'}, {'快速': '花小猪正价版'}, {'六座': '六座专车'}, {'推荐': '极速拼车'}, {'快速': '出租车'}, {'舒适': '滴滴豪华车'}, {'推荐': '滴滴专车'}, {'推荐': '滴滴特快'}, {'快速': '曹操出行'}, {'推荐': '特快出租车'}]",[],[],1,1.0,1.0,1
给我打出租车去南京站,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'推荐': '滴滴快车'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'推荐': '滴滴特快'}, {'快速': '曹操出行'}, {'推荐': '特快出租车'}]","[{'快速': '出租车'}, {'推荐': '特快出租车'}]","[{'快速': '出租车'}, {'推荐': '特快出租车'}]",1,1.0,1.0,1
打个拼车去夫子庙/下关火车主题公园/阅江楼/牛首山,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'推荐': '滴滴快车'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'推荐': '滴滴特快'}, {'快速': '曹操出行'}, {'推荐': '特快出租车'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1,1.0,1.0,1
请帮我叫个专车，去三江学院,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'推荐': '滴滴快车'}, {'快速': '花小猪正价版'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'舒适': '滴滴豪华车'}, {'快速': '出租车'}, {'推荐': '滴滴特快'}, {'快速': '曹操出行'}, {'推荐': '特快出租车'}]","[{'舒适': '滴滴专车'}, {'六座': '六座专车'}]","[{'舒适': '滴滴专车'}, {'六座': '六座专车'}]",1,1.0,1.0,1
给我打个六座车去朱三家龙虾吃饭，打车费用尽量控制在100以内,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'推荐': '滴滴快车'}, {'快速': '花小猪正价版'}, {'快速': '滴滴特快'}, {'拼车': '极速拼车'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'快速': '特快出租车'}, {'舒适': '滴滴专车'}, {'快速': '曹操出行'}, {'六座': '六座专车'}]",[{'六座': '六座专车'}],[{'六座': '六座专车'}],1,1.0,1.0,1
麻烦帮我打专车到海底捞，打车费用一定不能高于50,"[{'推荐': '特惠快车'}, {'快速': '曹操出行'}, {'特价': '花小猪外接版'}, {'推荐': '滴滴快车'}, {'快速': '花小猪正价版'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'舒适': '滴滴豪华车'}, {'推荐': '滴滴专车'}, {'推荐': '滴滴特快'}, {'推荐': '出租车'}, {'推荐': '特快出租车'}]","[{'六座': '六座专车'}, {'推荐': '滴滴专车'}]","[{'六座': '六座专车'}, {'推荐': '滴滴专车'}]",1,1.0,1.0,1
我要从家/公司去动物园，帮忙叫个快车，价格一定不能高于60,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'快速': '滴滴特快'}, {'拼车': '极速拼车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'快速': '特快出租车'}, {'舒适': '滴滴专车'}, {'快速': '滴滴快车'}, {'快速': '曹操出行'}, {'六座': '六座专车'}]","[{'快速': '滴滴特快'}, {'快速': '出租车'}, {'快速': '特快出租车'}, {'快速': '滴滴快车'}, {'快速': '曹操出行'}]","[{'推荐': '特惠快车'}, {'快速': '滴滴特快'}, {'快速': '出租车'}, {'快速': '特快出租车'}, {'快速': '滴滴快车'}, {'快速': '曹操出行'}]",1,0.8333333333333334,0.9090909090909091,0
5个人准备去水游城吃饭，麻烦呼叫个车,[],[],[],1,1.0,1.0,1
打个出租车去省医院，我必须八点前到，选择没那么堵的路,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'推荐': '滴滴快车'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'推荐': '滴滴专车'}, {'推荐': '滴滴特快'}, {'快速': '曹操出行'}, {'推荐': '特快出租车'}]","[{'快速': '出租车'}, {'推荐': '特快出租车'}]","[{'快速': '出租车'}, {'推荐': '特快出租车'}]",1,1.0,1.0,1
叫 个 优 享 车,"[{'推荐': '特惠快车'}, {'快速': '曹操出行'}, {'特价': '花小猪外接版'}, {'推荐': '滴滴快车'}, {'快速': '花小猪正价版'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'舒适': '滴滴豪华车'}, {'推荐': '滴滴专车'}, {'推荐': '滴滴特快'}, {'推荐': '出租车'}, {'推荐': '特快出租车'}]",[],[],1,1.0,1.0,1
派辆商务车给我去中央商场,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'推荐': '滴滴快车'}, {'快速': '花小猪正价版'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'舒适': '滴滴豪华车'}, {'快速': '出租车'}, {'推荐': '滴滴特快'}, {'快速': '曹操出行'}, {'推荐': '特快出租车'}]",[],[],1,1.0,1.0,1
帮我打个50块以下的车去老门东/公司,[],[],[],1,1.0,1.0,1
帮我打个滴滴特快车/特惠快车/最快的车去机场,[],[],[],1,1.0,1.0,1
帮我打个车回家，费用不高于20,"[{'推荐': '特惠快车'}, {'快速': '曹操出行'}, {'特价': '花小猪外接版'}, {'推荐': '滴滴快车'}, {'快速': '花小猪正价版'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'舒适': '滴滴豪华车'}, {'推荐': '滴滴专车'}, {'推荐': '滴滴特快'}, {'推荐': '出租车'}, {'推荐': '特快出租车'}]",[],[],1,1.0,1.0,1
给我打个200块钱以下的车去句容/翠林水城,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'推荐': '滴滴快车'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'推荐': '滴滴特快'}, {'推荐': '特快出租车'}]",[],[],1,1.0,1.0,1
我想打车去科技馆，价格不超过20元,"[{'推荐': '特惠快车'}, {'快速': '曹操出行'}, {'特价': '花小猪外接版'}, {'推荐': '滴滴快车'}, {'快速': '花小猪正价版'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'舒适': '滴滴豪华车'}, {'推荐': '滴滴专车'}, {'推荐': '滴滴特快'}, {'推荐': '出租车'}, {'推荐': '特快出租车'}]",[],[],1,1.0,1.0,1
能帮我打个拼车去景枫中心吗,"[{'特价': '特惠快车'}, {'六座': '六座专车'}, {'快速': '滴滴特快'}, {'拼车': '极速拼车'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'快速': '特快出租车'}, {'舒适': '滴滴专车'}, {'快速': '滴滴快车'}, {'特价': '更多特价'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1,1.0,1.0,1
打六座车去中山陵,[],[],[],1,1.0,1.0,1
帮我打去动物园，记得关注一下打车费用，不能高于40,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'推荐': '滴滴快车'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'推荐': '滴滴特快'}, {'快速': '曹操出行'}, {'推荐': '特快出租车'}]",[],[],1,1.0,1.0,1
给我打个出租车去南京站，打车费用不超过50,"[{'特价': '特惠快车'}, {'特价': '曹操出行'}, {'快速': '滴滴特快'}, {'拼车': '极速拼车'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'快速': '特快出租车'}, {'舒适': '滴滴专车'}, {'快速': '滴滴快车'}, {'六座': '六座专车'}]","[{'快速': '出租车'}, {'快速': '特快出租车'}]","[{'快速': '出租车'}, {'快速': '特快出租车'}]",1,1.0,1.0,1
请帮我打车去夫子庙景区，打车费用在10到20元之间。,"[{'null': '特惠快车'}, {'null': '花小猪外接版'}, {'null': '出租车'}, {'null': '特快出租车'}, {'null': '滴滴快车'}, {'null': '曹操出行'}, {'null': '花小猪正价版'}, {'null': '极速拼车'}, {'null': '滴滴特快'}]",[],[],1,1.0,1.0,1
帮我打出租车去机场，费用要100以内,"[{'特价': '特惠快车'}, {'特价': '曹操出行'}, {'快速': '滴滴特快'}, {'拼车': '极速拼车'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'快速': '特快出租车'}, {'舒适': '滴滴专车'}, {'快速': '滴滴快车'}, {'六座': '六座专车'}]","[{'快速': '出租车'}, {'快速': '特快出租车'}]","[{'快速': '出租车'}, {'快速': '特快出租车'}]",1,1.0,1.0,1
请帮我打出租车去银杏湖乐园，打车费要100以内吧,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'快速': '滴滴特快'}, {'拼车': '极速拼车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'快速': '特快出租车'}, {'舒适': '滴滴专车'}, {'快速': '滴滴快车'}, {'快速': '曹操出行'}, {'六座': '六座专车'}]","[{'快速': '出租车'}, {'快速': '特快出租车'}]","[{'快速': '出租车'}, {'快速': '特快出租车'}]",1,1.0,1.0,1
帮我叫个不超过30的车到情侣园,"[{'null': '滴滴专车'}, {'null': '特惠快车'}, {'null': '出租车'}, {'null': '更多特价'}, {'null': '滴滴快车'}, {'null': '特快出租车'}, {'null': '滴滴豪华车'}, {'null': '极速拼车'}, {'null': '滴滴特快'}, {'null': '惊喜特价'}]",[],[],1,1.0,1.0,1
打个最便宜的车去植物园,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'快速': '滴滴特快'}, {'拼车': '极速拼车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'快速': '特快出租车'}, {'舒适': '滴滴专车'}, {'快速': '滴滴快车'}, {'快速': '曹操出行'}, {'六座': '六座专车'}]",[],[],1,1.0,1.0,1
用 高德 叫 个 豪 华 车,[],[],[],1,1.0,1.0,1
叫一辆六座商务型车去渡江路10号,[],[],[],1,1.0,1.0,1
从静安寺到外滩，要最便宜的快车,"[{'null': '滴滴专车'}, {'null': '悦道用车'}, {'null': '六座豪华车'}, {'null': '特惠快车'}, {'null': '出租车'}, {'null': '滴滴快车'}, {'null': '更多品牌'}, {'null': '滴滴优享'}, {'null': '六座专车'}, {'null': '滴滴豪华车'}, {'null': '极速拼车'}, {'null': '滴滴特快'}]","[{'null': '特惠快车'}, {'null': '滴滴快车'}]","[{'null': '特惠快车'}, {'null': '滴滴快车'}, {'null': '滴滴特快'}]",1,0.6666666666666666,0.8,0
拼车去杭州西湖，下午3点出发,"[{'推荐': '特惠快车'}, {'特价': '花小猪外接版'}, {'推荐': '滴滴快车'}, {'六座': '六座专车'}, {'拼车': '极速拼车'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴豪华车'}, {'特价': '惊喜特价'}, {'快速': '出租车'}, {'推荐': '滴滴专车'}, {'推荐': '滴滴特快'}, {'快速': '曹操出行'}, {'推荐': '特快出租车'}]",[{'拼车': '极速拼车'}],[{'拼车': '极速拼车'}],1,1.0,1.0,1
打车去荷雨臻悦，20块以下,[],[],[],1,1.0,1.0,1
帮我打个拼车回家,"[{'经济型': '享道出行'}, {'优享型': '曹操出行'}, {'经济型': '有序出行'}, {'经济型': '腾飞新出租'}, {'优享型': '及时用车'}, {'优享型': '首汽约车'}, {'经济型': '365约车'}, {'优享型': '享道出行'}, {'出租车': 'undefined'}, {'经济型': '腾飞出行'}, {'经济型': '沛途出行'}, {'优享型': '365约车'}, {'经济型': '鞍马出行'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '环旅出行'}, {'优享型': '腾飞出行'}, {'优享型': '沛途出行'}, {'经济型': '旅程约车'}, {'经济型': '妥妥E行'}, {'优享型': '鞍马出行'}, {'品质专车': 'undefined'}, {'经济型': '神州专车'}, {'优享型': '阳光出行'}, {'经济型': '叮叮出行'}, {'经济型': '风韵出行'}, {'经济型': '聚优出租'}, {'优享型': '旅程约车'}, {'': '极速拼车'}, {'优享型': '环旅出行'}, {'经济型': 'T3出行'}, {'特快车': 'undefined'}, {'经济型': '有滴出行'}, {'经济型': '迪尔出行'}, {'优享型': '神州专车'}, {'': '特惠快车'}, {'经济型': '曹操出行'}, {'优享型': '叮叮出行'}, {'经济型': '南京出租'}, {'优享型': '风韵出行'}, {'优享型': 'T3出行'}, {'六座商务': 'undefined'}, {'经济型': '及时用车'}, {'经济型': '首汽约车'}, {'优享型': '有滴出行'}]",[{'': '极速拼车'}],[{'': '极速拼车'}],1,1.0,1.0,1
打个差不多30块钱的车去汉堡王/泰妃殿,"[{'经济型': '享道出行'}, {'优享型': '曹操出行'}, {'经济型': '有序出行'}, {'经济型': '腾飞新出租'}, {'优享型': '及时用车'}, {'优享型': '首汽约车'}, {'经济型': '365约车'}, {'优享型': '享道出行'}, {'出租车': 'undefined'}, {'经济型': '腾飞出行'}, {'经济型': '沛途出行'}, {'优享型': '365约车'}, {'经济型': '鞍马出行'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '环旅出行'}, {'优享型': '腾飞出行'}, {'优享型': '沛途出行'}, {'经济型': '旅程约车'}, {'经济型': '妥妥E行'}, {'优享型': '鞍马出行'}, {'品质专车': 'undefined'}, {'经济型': '神州专车'}, {'优享型': '阳光出行'}, {'经济型': '叮叮出行'}, {'经济型': '风韵出行'}, {'经济型': '聚优出租'}, {'优享型': '旅程约车'}, {'': '极速拼车'}, {'优享型': '环旅出行'}, {'经济型': 'T3出行'}, {'特快车': 'undefined'}, {'经济型': '有滴出行'}, {'经济型': '迪尔出行'}, {'优享型': '神州专车'}, {'': '特惠快车'}, {'经济型': '曹操出行'}, {'优享型': '叮叮出行'}, {'经济型': '南京出租'}, {'优享型': '风韵出行'}, {'优享型': 'T3出行'}, {'六座商务': 'undefined'}, {'经济型': '及时用车'}, {'经济型': '首汽约车'}, {'优享型': '有滴出行'}]",[],[],1,1.0,1.0,1
给我打出租车去南京站,"[{'经济型': '享道出行'}, {'优享型': '曹操出行'}, {'经济型': '有序出行'}, {'经济型': '腾飞新出租'}, {'优享型': '及时用车'}, {'优享型': '首汽约车'}, {'优享型': '享道出行'}, {'出租车': 'undefined'}, {'经济型': '腾飞出行'}, {'经济型': '沛途出行'}, {'经济型': '鞍马出行'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '环旅出行'}, {'优享型': '腾飞出行'}, {'经济型': '旅程约车'}, {'经济型': '妥妥E行'}, {'优享型': '鞍马出行'}, {'品质专车': 'undefined'}, {'经济型': '神州专车'}, {'优享型': '阳光出行'}, {'经济型': '叮叮出行'}, {'经济型': '风韵出行'}, {'经济型': '聚优出租'}, {'优享型': '旅程约车'}, {'': '极速拼车'}, {'优享型': '环旅出行'}, {'经济型': 'T3出行'}, {'特快车': 'undefined'}, {'经济型': '有滴出行'}, {'经济型': '迪尔出行'}, {'优享型': '神州专车'}, {'': '特惠快车'}, {'经济型': '曹操出行'}, {'优享型': '叮叮出行'}, {'经济型': '南京出租'}, {'优享型': '风韵出行'}, {'优享型': 'T3出行'}, {'六座商务': 'undefined'}, {'经济型': '及时用车'}, {'经济型': '首汽约车'}, {'优享型': '有滴出行'}]","[{'出租车': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '南京出租'}]","[{'经济型': '腾飞新出租'}, {'出租车': 'undefined'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '聚优出租'}, {'经济型': '南京出租'}]",1,0.6,0.7499999999999999,0
打个拼车去夫子庙/下关火车主题公园/阅江楼/牛首山,"[{'经济型': '享道出行'}, {'优享型': '曹操出行'}, {'经济型': '有序出行'}, {'经济型': '腾飞新出租'}, {'优享型': '及时用车'}, {'优享型': '首汽约车'}, {'优享型': '享道出行'}, {'出租车': 'undefined'}, {'经济型': '腾飞出行'}, {'经济型': '沛途出行'}, {'优享型': '365约车'}, {'经济型': '鞍马出行'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '环旅出行'}, {'优享型': '腾飞出行'}, {'经济型': '旅程约车'}, {'经济型': '妥妥E行'}, {'优享型': '鞍马出行'}, {'品质专车': 'undefined'}, {'经济型': '神州专车'}, {'优享型': '阳光出行'}, {'经济型': '叮叮出行'}, {'经济型': '风韵出行'}, {'经济型': '聚优出租'}, {'优享型': '旅程约车'}, {'': '极速拼车'}, {'优享型': '环旅出行'}, {'经济型': 'T3出行'}, {'特快车': 'undefined'}, {'经济型': '有滴出行'}, {'经济型': '迪尔出行'}, {'优享型': '神州专车'}, {'': '特惠快车'}, {'经济型': '曹操出行'}, {'优享型': '叮叮出行'}, {'经济型': '南京出租'}, {'优享型': '风韵出行'}, {'优享型': 'T3出行'}, {'六座商务': 'undefined'}, {'经济型': '及时用车'}, {'经济型': '首汽约车'}, {'优享型': '有滴出行'}]",[{'': '极速拼车'}],[{'': '极速拼车'}],1,1.0,1.0,1
