query,可选车型组合,模型输出车型组合,正确车型组合,prec,rec,f1,proper
从地铁站打车去万象城，选特惠快车、曹操出行或特价拼车，费用不超过50元。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]","[{'快速': '曹操出行'}, {'拼车': '特价拼车'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'拼车': '特价拼车'}, {'推荐': '特惠快车'}]",1,1.0,1.0,1
打个特惠快车去大梅沙，价格不超过30元。,"[{'优享型': '东潮出行'}, {'优享型': '中交出行'}, {'优享型': '享道出行'}, {'优享型': '全民GO'}, {'优享型': '旗妙出行'}, {'优享型': '神州专车'}, {'优享型': '阳光出行'}, {'优享型': '风韵出行'}, {'优享型': '飞嘀打车'}, {'优享型': '首汽约车'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'极速拼车': '6-9'}, {'特快车': 'undefined'}, {'特惠快车': '8-9'}, {'经济型': '365约车'}, {'经济型': '5U出行'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': 'T3出行'}, {'经济型': '东潮出行'}, {'经济型': '中军出行'}, {'经济型': '北京的士'}, {'经济型': '及时用车'}, {'经济型': '如祺出行'}, {'经济型': '斑马快跑'}, {'经济型': '星徽出行'}, {'经济型': '有序出行'}, {'经济型': '深圳出租'}, {'经济型': '神州专车'}, {'经济型': '聚的新出租'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'轻享专车': 'undefined'}]",[],[],1,1.0,1.0,1
从深圳湾口岸打车到福田高铁站，要一辆新能源环保车型。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",[],[],1,1.0,1.0,1
叫个特价拼车到中关村科技园，价格不超过50元。,"[{'优享型': 'AA出行'}, {'优享型': 'T3出行'}, {'优享型': '东潮出行'}, {'优享型': '斑马快跑'}, {'优享型': '旗妙出行'}, {'优享型': '星徽出行'}, {'优享型': '曹操出行'}, {'优享型': '环旅出行'}, {'优享型': '神州专车'}, {'优享型': '阳光出行'}, {'优享型': '风韵出行'}, {'优享型': '首汽约车'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'极速拼车': '44-46'}, {'特快车': 'undefined'}, {'特惠快车': '49-49'}, {'经济型': '365约车'}, {'经济型': '900出行'}, {'经济型': 'T3出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '北京新出租'}, {'经济型': '及时用车'}, {'经济型': '如祺出行'}, {'经济型': '斑马快跑'}, {'经济型': '有序出行'}, {'经济型': '深圳出租'}, {'经济型': '聚的新出租'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}, {'经济型': '首汽约车'}, {'豪华型': 'undefined'}, {'轻享专车': 'undefined'}]",[],[],1,1.0,1.0,1
从江宁天印湖打车到河西中央公园，20元以内。,[],[],[],1,1.0,1.0,1
打车去最近的肯德基，拼车优先。,"[{'优享型': 'T3出行'}, {'优享型': '东潮出行'}, {'优享型': '中交出行'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': '妥妥E行'}, {'优享型': '曹操出行'}, {'优享型': '腾飞出行'}, {'优享型': '阳光出行'}, {'优享型': '风韵出行'}, {'优享型': '首汽约车'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'极速拼车': '26-28'}, {'特快车': 'undefined'}, {'特惠快车': '29-30'}, {'经济型': '365约车'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': 'T3出行'}, {'经济型': '东潮出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '享道出行'}, {'经济型': '北京新出租'}, {'经济型': '如祺出行'}, {'经济型': '有序出行'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}, {'经济型': '首汽约车'}, {'豪华型': 'undefined'}, {'轻享专车': 'undefined'}]",[],[],1,1.0,1.0,1
去社区医院预约特快出租车用滴滴,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]","[{'快速': '出租车'}, {'推荐': '特快出租车'}]","[{'快速': '出租车'}, {'推荐': '特快出租车'}]",1,1.0,1.0,1
叫个滴滴豪华车去雨花台，乘车更舒适。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",[],[],1,1.0,1.0,1
叫辆特惠快车从天一广场到栎社机场，尽快出发。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]","[{'推荐': '特惠快车'}, {'特价': '特惠快车'}]",[],0,0.0,0.0,0
打个特快出租车去新莲大厦，车费不低于10元。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]","[{'快速': '出租车'}, {'推荐': '特快出租车'}]",[{'推荐': '特快出租车'}],0,1.0,0.0,0
打车到龙蟠中路451号，勾选特惠快车、曹操或拼车，2分钟上车。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]","[{'快速': '曹操出行'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '特惠快车'}]","[{'快速': '曹操出行'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '特惠快车'}]",1,1.0,1.0,1
故宫博物院游览，叫个舒适型的车服务,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '丽江新出租'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '武汉新出租'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'快速': '长沙新出租'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适出发': '滴滴专车'}, {'舒适出发': '滴滴豪华车'}]","[{'舒适出发': '滴滴专车'}, {'舒适出发': '滴滴豪华车'}]","[{'舒适出发': '滴滴专车'}, {'舒适出发': '滴滴豪华车'}]",1,1.0,1.0,1
15分钟内来一辆六坐商务车去机场。,[],[],[],1,1.0,1.0,1
打个特惠快车去笔架山公园。,"[{'优享型': '东潮出行'}, {'优享型': '中交出行'}, {'优享型': '及时用车'}, {'优享型': '旗妙出行'}, {'优享型': '曹操出行'}, {'优享型': '火箭出行'}, {'优享型': '阳光出行'}, {'优享型': '飞嘀打车'}, {'优享型': '首汽约车'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'极速拼车': '26-27'}, {'特快车': 'undefined'}, {'特惠快车': '28-30'}, {'经济型': '5U出行'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': 'T3出行'}, {'经济型': '东潮出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '享道出行'}, {'经济型': '北京新出租'}, {'经济型': '北京的士'}, {'经济型': '及时用车'}, {'经济型': '如祺出行'}, {'经济型': '妥妥E行'}, {'经济型': '斑马快跑'}, {'经济型': '深圳出租'}, {'经济型': '神州专车'}, {'经济型': '聚的新出租'}, {'经济型': '腾飞出行'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}, {'经济型': '首汽约车'}, {'豪华型': 'undefined'}, {'轻享专车': 'undefined'}]",[],[],1,1.0,1.0,1
叫辆特快出租车到南京站，两人同行，走系统推荐路线。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",[{'快速': '出租车'}],[{'快速': '出租车'}],1,1.0,1.0,1
从广州塔到白云机场，预约一辆六座专车，四个人带行李。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",[{'六座': '六座专车'}],[{'六座': '六座专车'}],1,1.0,1.0,1
"# 用户历史会话：
1. 滴滴打个车，价格不超过30元。
2. 去医院

# 用户需求：
要特价车。

# 用户可以选择的车型组合为：
[{""六座"": ""六座专车""}, {""六座"": ""六座豪华车""}, {""快速"": ""出租车""}, {""快速"": ""宽敞好车""}, {""快速"": ""方舟行""}, {""快速"": ""曹操出行""}, {""快速"": ""滴滴优享""}, {""快速"": ""滴滴快车""}, {""快速"": ""滴滴特快""}, {""快速"": ""滴滴轻享""}, {""快速"": ""长沙新出租""}, {""拼车"": ""极速拼车""}, {""拼车"": ""特价拼车""}, {""推荐"": ""滴滴快车""}, {""推荐"": ""特快出租车""}, {""推荐"": ""特惠快车""}, {""推荐"": ""花小猪正价版""}, {""特价"": ""惊喜特价""}, {""特价"": ""特惠快车""}, {""特价"": ""花小猪外接版""}, {""舒适"": ""滴滴专车""}]",[],"[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}]",1,1.0,1.0,1
从上海外滩到虹桥火车站，用滴滴叫个特惠快车。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",[{'推荐': '特惠快车'}],[{'推荐': '特惠快车'}],1,1.0,1.0,1
拼个车去新街口，价格最好在8块以内。,[],[],[],1,1.0,1.0,1
请帮我叫个专车，去三江学院,"[{'优享型': 'T3出行'}, {'优享型': '享道出行'}, {'优享型': '及时用车'}, {'优享型': '叮叮出行'}, {'优享型': '旅程约车'}, {'优享型': '曹操出行'}, {'优享型': '有滴出行'}, {'优享型': '环旅出行'}, {'优享型': '神州专车'}, {'优享型': '腾飞出行'}, {'优享型': '阳光出行'}, {'优享型': '鞍马出行'}, {'优享型': '风韵出行'}, {'优享型': '首汽约车'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'极速拼车': '9.1-14.0'}, {'特快车': 'undefined'}, {'特惠快车': '9.6-11.2'}, {'经济型': 'T3出行'}, {'经济型': '享道出行'}, {'经济型': '南京出租'}, {'经济型': '及时用车'}, {'经济型': '叮叮出行'}, {'经济型': '妥妥E行'}, {'经济型': '旅程约车'}, {'经济型': '曹操出行'}, {'经济型': '有序出行'}, {'经济型': '有滴出行'}, {'经济型': '沛途出行'}, {'经济型': '环旅出行'}, {'经济型': '神州专车'}, {'经济型': '聚优出租'}, {'经济型': '腾飞出行'}, {'经济型': '腾飞新出租'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '鞍马出行'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '风韵出行'}, {'经济型': '首汽约车'}]","[{'优享型': '神州专车'}, {'品质专车': 'undefined'}, {'经济型': '神州专车'}]","[{'优享型': '神州专车'}, {'品质专车': 'undefined'}, {'经济型': '神州专车'}]",1,1.0,1.0,1
打个曹操出行去深圳大学，价格不超过34元。,"[{'优享型': 'T3出行'}, {'优享型': '东潮出行'}, {'优享型': '中交出行'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': '妥妥E行'}, {'优享型': '旗妙出行'}, {'优享型': '星徽出行'}, {'优享型': '曹操出行'}, {'优享型': '环旅出行'}, {'优享型': '神州专车'}, {'优享型': '飞嘀打车'}, {'优享型': '首汽约车'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'极速拼车': '11-14'}, {'特快车': 'undefined'}, {'特惠快车': '11-12'}, {'经济型': '5U出行'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': 'T3出行'}, {'经济型': '东潮出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '北京新出租'}, {'经济型': '如祺出行'}, {'经济型': '妥妥E行'}, {'经济型': '旗妙出行'}, {'经济型': '曹操出行'}, {'经济型': '深圳出租'}, {'经济型': '腾飞出行'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'轻享专车': 'undefined'}]",[],"[{'优享型': '曹操出行'}, {'经济型': '曹操出行'}]",0,0.0,0.0,0
打车去天文台，不要拼车。,"[{'优享型': 'AA出行'}, {'优享型': 'T3出行'}, {'优享型': '中交出行'}, {'优享型': '全民GO'}, {'优享型': '妥妥E行'}, {'优享型': '环旅出行'}, {'优享型': '腾飞出行'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'极速拼车': '45-46'}, {'特快车': 'undefined'}, {'特惠快车': '51-51'}, {'经济型': '365约车'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': '东潮出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '北京新出租'}, {'经济型': '北京的士'}, {'经济型': '及时用车'}, {'经济型': '妥妥E行'}, {'经济型': '斑马快跑'}, {'经济型': '旗妙出行'}, {'经济型': '曹操出行'}, {'经济型': '深圳出租'}, {'经济型': '神州专车'}, {'经济型': '聚的新出租'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'轻享专车': 'undefined'}]","[{'优享型': 'AA出行'}, {'优享型': 'T3出行'}, {'优享型': '中交出行'}, {'优享型': '全民GO'}, {'优享型': '妥妥E行'}, {'优享型': '环旅出行'}, {'优享型': '腾飞出行'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'特快车': 'undefined'}, {'经济型': '365约车'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': '东潮出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '北京新出租'}, {'经济型': '北京的士'}, {'经济型': '及时用车'}, {'经济型': '妥妥E行'}, {'经济型': '斑马快跑'}, {'经济型': '旗妙出行'}, {'经济型': '曹操出行'}, {'经济型': '深圳出租'}, {'经济型': '神州专车'}, {'经济型': '聚的新出租'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'轻享专车': 'undefined'}]","[{'优享型': 'AA出行'}, {'优享型': 'T3出行'}, {'优享型': '中交出行'}, {'优享型': '全民GO'}, {'优享型': '妥妥E行'}, {'优享型': '环旅出行'}, {'优享型': '腾飞出行'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'特快车': 'undefined'}, {'经济型': '365约车'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': '东潮出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '北京新出租'}, {'经济型': '北京的士'}, {'经济型': '及时用车'}, {'经济型': '妥妥E行'}, {'经济型': '斑马快跑'}, {'经济型': '旗妙出行'}, {'经济型': '曹操出行'}, {'经济型': '深圳出租'}, {'经济型': '神州专车'}, {'经济型': '聚的新出租'}, {'经济型': '飞嘀打车'}, {'豪华型': 'undefined'}, {'轻享专车': 'undefined'}]",1,1.0,1.0,1
去民治地铁站选个特惠快车。,"[{'优享型': '中交出行'}, {'优享型': '及时用车'}, {'优享型': '妥妥E行'}, {'优享型': '斑马快跑'}, {'优享型': '旗妙出行'}, {'优享型': '火箭出行'}, {'优享型': '首汽约车'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'极速拼车': '10-13'}, {'特快车': 'undefined'}, {'特惠快车': '10-10'}, {'经济型': '365约车'}, {'经济型': '5U出行'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': 'T3出行'}, {'经济型': '中军出行'}, {'经济型': '全民GO'}, {'经济型': '北京的士'}, {'经济型': '妥妥E行'}, {'经济型': '星徽出行'}, {'经济型': '曹操出行'}, {'经济型': '有序出行'}, {'经济型': '深圳出租'}, {'经济型': '神州专车'}, {'经济型': '聚的新出租'}, {'经济型': '飞嘀打车'}, {'经济型': '首汽约车'}, {'豪华型': 'undefined'}, {'轻享专车': 'undefined'}]",[],[],1,1.0,1.0,1
从杭州西湖边到萧山机场，用特价拼车节省费用。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1,1.0,1.0,1
打车去深圳北站，只打20元以内的滴滴快车,"[{'六座专车': '45.0'}, {'六座豪华车': '169.0'}, {'出租车': '22.9'}, {'如祺出行': '14.5'}, {'宽敞好车': '18.3'}, {'曹操出行': '12.1'}, {'极速拼车': '14.0-16.0'}, {'滴滴专车': '26.6'}, {'滴滴快车': '16.0'}, {'滴滴特快': '17.9'}, {'滴滴豪华车': '80.7'}, {'滴滴轻享': '25.1'}, {'特惠快车': '13.7'}, {'花小猪外接版': '11.4'}, {'花小猪正价版': '12.8'}]",[],[],1,1.0,1.0,1
打个特惠快车或特价拼车到广西民族博物馆。,"[{'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}, {'特价': '特惠快车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}, {'特价': '特惠快车'}]",1,1.0,1.0,1
打车去民治地铁站，选特惠快车、神州专车、T3出行和腾飞出行。,"[{'优享型': 'AA出行'}, {'优享型': '东潮出行'}, {'优享型': '全民GO'}, {'优享型': '星徽出行'}, {'优享型': '曹操出行'}, {'优享型': '火箭出行'}, {'优享型': '环旅出行'}, {'优享型': '神州专车'}, {'优享型': '阳光出行'}, {'优享型': '飞嘀打车'}, {'优享型': '首汽约车'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'极速拼车': '32-33'}, {'特快车': 'undefined'}, {'特惠快车': '36-36'}, {'经济型': '5U出行'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': 'T3出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': '如祺出行'}, {'经济型': '斑马快跑'}, {'经济型': '星徽出行'}, {'经济型': '聚的新出租'}, {'经济型': '阳光出行'}, {'豪华型': 'undefined'}, {'轻享专车': 'undefined'}]","[{'优享型': '神州专车'}, {'经济型': 'T3出行'}]","[{'优享型': '神州专车'}, {'经济型': 'T3出行'}]",1,1.0,1.0,1
打车去红山地铁站，只打20元以内的T3出行,[],[],[],1,1.0,1.0,1
从鼓楼区到长乐机场，选特价拼车或花小猪正价版，价格控制在30元以内。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]","[{'拼车': '特价拼车'}, {'推荐': '花小猪正价版'}]","[{'拼车': '特价拼车'}, {'推荐': '花小猪正价版'}]",1,1.0,1.0,1
打个特价拼车去吴圩机场，选经济型也行。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}]",1,1.0,1.0,1
用滴滴叫个特惠快车到天山大峡谷，预算不超过25元。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]",[],[],1,1.0,1.0,1
去宝安机场用滴滴约个车，选极速拼车、神州专车和腾飞出行。,"[{'优享型': '中交出行'}, {'优享型': '享道出行'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': '妥妥E行'}, {'优享型': '斑马快跑'}, {'优享型': '星徽出行'}, {'优享型': '火箭出行'}, {'优享型': '腾飞出行'}, {'优享型': '飞嘀打车'}, {'优享型': '首汽约车'}, {'六座商务': 'undefined'}, {'出租车': 'undefined'}, {'品质专车': 'undefined'}, {'极速拼车': '13-16'}, {'特快车': 'undefined'}, {'特惠快车': '13-13'}, {'经济型': '5U出行'}, {'经济型': '900出行'}, {'经济型': 'AA出行'}, {'经济型': 'T3出行'}, {'经济型': '东潮出行'}, {'经济型': '中交出行'}, {'经济型': '中军出行'}, {'经济型': '享道出行'}, {'经济型': '北京的士'}, {'经济型': '妥妥E行'}, {'经济型': '斑马快跑'}, {'经济型': '旗妙出行'}, {'经济型': '星徽出行'}, {'经济型': '深圳出租'}, {'经济型': '神州专车'}, {'经济型': '腾飞出行'}, {'经济型': '阳光出行'}, {'经济型': '飞嘀打车'}, {'经济型': '首汽约车'}, {'豪华型': 'undefined'}, {'轻享专车': 'undefined'}]","[{'优享型': '腾飞出行'}, {'经济型': '神州专车'}, {'经济型': '腾飞出行'}]","[{'优享型': '腾飞出行'}, {'经济型': '神州专车'}, {'经济型': '腾飞出行'}]",1,1.0,1.0,1
需要去甘南扎尕那，仅限特价车，费用75元,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '宽敞好车'}, {'快速': '方舟行'}, {'快速': '曹操出行'}, {'快速': '滴滴优享'}, {'快速': '滴滴快车'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'快速': '长沙新出租'}, {'拼车': '极速拼车'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特快出租车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'舒适': '滴滴豪华车'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}]","[{'拼车': '特价拼车'}, {'推荐': '特惠快车'}, {'特价': '惊喜特价'}, {'特价': '特惠快车'}, {'特价': '花小猪外接版'}]",1,1.0,1.0,1
叫特价拼车去深圳北站，费用不超过41元。,"[{'六座': '六座专车'}, {'六座': '六座豪华车'}, {'快速': '出租车'}, {'快速': '曹操出行'}, {'快速': '滴滴特快'}, {'快速': '滴滴轻享'}, {'拼车': '特价拼车'}, {'推荐': '滴滴快车'}, {'推荐': '特惠快车'}, {'推荐': '花小猪正价版'}, {'特价': '惊喜特价'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}]",[{'拼车': '特价拼车'}],[{'拼车': '特价拼车'}],1,1.0,1.0,1
