query,可选车型组合,模型输出车型组合,正确车型组合,prec,rec,f1,proper
打车去宝安机场,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '东潮出行'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'经济型': '5U出行'}, {'经济型': '享道出行'}, {'优享型': '飞嘀打车'}, {'优享型': '斑马快跑'}, {'经济型': '首汽约车'}, {'经济型': '中军出行'}, {'': '远途极速拼'}, {'经济型': '曹操出行'}, {'优享型': '妥妥E行'}, {'优享型': '中交出行'}, {'豪华型': 'undefined'}, {'六座商务': 'undefined'}, {'经济型': '飞嘀打车'}, {'经济型': '斑马快跑'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '神州专车'}, {'经济型': '深圳出租'}, {'经济型': '妥妥E行'}, {'经济型': '中交出行'}, {'优享型': '东潮出行'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': '全民GO'}, {'经济型': 'T3出行'}, {'优享型': '首汽约车'}, {'经济型': '如祺出行'}, {'经济型': '聚的新出租'}]","[{'': '特惠快车'}, {'': '远途极速拼'}]",[{'': '特惠快车'}],0.0,0.5,0.0,0
打车去深圳东站,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '东潮出行'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'经济型': '5U出行'}, {'经济型': '享道出行'}, {'优享型': '飞嘀打车'}, {'优享型': '斑马快跑'}, {'经济型': '首汽约车'}, {'经济型': '中军出行'}, {'轻享专车': 'undefined'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'优享型': '妥妥E行'}, {'优享型': '中交出行'}, {'豪华型': 'undefined'}, {'六座商务': 'undefined'}, {'经济型': '飞嘀打车'}, {'经济型': '斑马快跑'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '神州专车'}, {'经济型': '深圳出租'}, {'经济型': '妥妥E行'}, {'经济型': '中交出行'}, {'优享型': '东潮出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '全民GO'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '首汽约车'}, {'经济型': '如祺出行'}, {'经济型': '聚的新出租'}]","[{'经济型': '神州专车'}, {'六座商务': 'undefined'}, {'优享型': '神州专车'}]","[{'经济型': '神州专车'}, {'六座商务': 'undefined'}, {'优享型': '神州专车'}]",1.0,1.0,1.0,1
打车去民治地铁口,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '东潮出行'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'经济型': '5U出行'}, {'经济型': '享道出行'}, {'优享型': '飞嘀打车'}, {'优享型': '斑马快跑'}, {'经济型': '首汽约车'}, {'经济型': '中军出行'}, {'轻享专车': 'undefined'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'优享型': '妥妥E行'}, {'优享型': '中交出行'}, {'豪华型': 'undefined'}, {'六座商务': 'undefined'}, {'经济型': '飞嘀打车'}, {'经济型': '斑马快跑'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '神州专车'}, {'经济型': '深圳出租'}, {'经济型': '妥妥E行'}, {'经济型': '中交出行'}, {'优享型': '东潮出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': '全民GO'}, {'经济型': 'T3出行'}, {'惠享专车': 'undefined'}, {'优享型': '首汽约车'}, {'经济型': '如祺出行'}, {'经济型': '聚的新出租'}]","[{'经济型': '神州专车'}, {'优享型': '神州专车'}]","[{'经济型': '神州专车'}, {'轻享专车': 'undefined'}, {'优享型': '神州专车'}, {'惠享专车': 'undefined'}]",1.0,0.5,0.6666666666666666,0
打车去大梅沙滨海公园,"[{'舒适': '滴滴豪华车'}, {'推荐': '宽敞好车'}, {'拼车': '极速拼车'}, {'特价': '花小猪外接版'}, {'推荐': '花小猪正价版'}, {'快速': '滴滴特快'}, {'舒适': '滴滴专车'}, {'推荐': '滴滴快车'}, {'推荐': '曹操出行'}, {'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '滴滴轻享'}, {'推荐': '特惠快车'}, {'快速': '如祺出行'}, {'六座': '六座豪华车'}]",[],[],1.0,1.0,1.0,1
打车去福田CBD,"[{'推荐': '出租车'}, {'舒适': '滴滴豪华车'}, {'推荐': '宽敞好车'}, {'特价': '花小猪外接版'}, {'舒适': '滴滴专车'}, {'推荐': '花小猪正价版'}, {'推荐': '滴滴快车'}, {'推荐': '曹操出行'}, {'推荐': '极速拼车'}, {'六座': '六座专车'}, {'推荐': '滴滴特快'}, {'快速': '滴滴轻享'}, {'推荐': '特惠快车'}, {'快速': '如祺出行'}, {'六座': '六座豪华车'}]",[],[],1.0,1.0,1.0,1
打车从动物园到国际会展中心,"[{'舒适': '滴滴豪华车'}, {'推荐': '宽敞好车'}, {'拼车': '极速拼车'}, {'推荐': '如祺出行'}, {'推荐': '花小猪正价版'}, {'特价': '花小猪外接版'}, {'快速': '滴滴特快'}, {'舒适': '滴滴专车'}, {'推荐': '滴滴快车'}, {'推荐': '曹操出行'}, {'六座': '六座专车'}, {'快速': '出租车'}, {'快速': '滴滴轻享'}, {'推荐': '特惠快车'}, {'六座': '六座豪华车'}]",[],[],1.0,1.0,1.0,1
打车去卓越后海,"[{'快速': '更多品牌'}, {'舒适': '滴滴豪华车'}, {'拼车': '极速拼车'}, {'快速': '滴滴特快'}, {'舒适': '滴滴专车'}, {'推荐': '滴滴快车'}, {'六座': '六座专车'}, {'快速': '出租车'}, {'特价': '特惠快车'}, {'更多': '宠物出行'}, {'六座': '六座豪华车'}]",[],[],1.0,1.0,1.0,1
打车去小梅沙,"[{'快速': '更多品牌'}, {'舒适': '滴滴豪华车'}, {'拼车': '极速拼车'}, {'快速': '滴滴特快'}, {'舒适': '滴滴专车'}, {'推荐': '滴滴快车'}, {'六座': '六座专车'}, {'快速': '出租车'}, {'特价': '特惠快车'}, {'更多': '宠物出行'}, {'六座': '六座豪华车'}]",[{'特价': '特惠快车'}],[{'特价': '特惠快车'}],1.0,1.0,1.0,1
打车去深圳北站,"[{'舒适': '滴滴豪华车'}, {'推荐': '宽敞好车'}, {'特价': '花小猪外接版'}, {'推荐': '如祺出行'}, {'推荐': '花小猪正价版'}, {'舒适': '滴滴专车'}, {'推荐': '滴滴快车'}, {'推荐': '曹操出行'}, {'推荐': '极速拼车'}, {'六座': '六座专车'}, {'推荐': '滴滴特快'}, {'快速': '出租车'}, {'快速': '滴滴轻享'}, {'推荐': '特惠快车'}, {'六座': '六座豪华车'}]",[{'推荐': '滴滴快车'}],"[{'推荐': '滴滴快车'}, {'推荐': '滴滴特快'}, {'快速': '出租车'}, {'快速': '滴滴轻享'}, {'推荐': '特惠快车'}]",1.0,0.2,0.3333333333333333,0
打车去大梅沙滨海公园,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '东潮出行'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'经济型': '5U出行'}, {'经济型': '享道出行'}, {'优享型': '飞嘀打车'}, {'优享型': '斑马快跑'}, {'经济型': '中军出行'}, {'': '远途极速拼'}, {'轻享专车': 'undefined'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'优享型': '中交出行'}, {'豪华型': 'undefined'}, {'六座商务': 'undefined'}, {'经济型': '飞嘀打车'}, {'经济型': '斑马快跑'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '神州专车'}, {'经济型': '深圳出租'}, {'经济型': '妥妥E行'}, {'经济型': '中交出行'}, {'优享型': '东潮出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '全民GO'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'经济型': '如祺出行'}, {'经济型': '聚的新出租'}]",[],[],1.0,1.0,1.0,1
打车去民乐,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '东潮出行'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'经济型': '5U出行'}, {'经济型': '享道出行'}, {'优享型': '飞嘀打车'}, {'经济型': '首汽约车'}, {'经济型': '中军出行'}, {'轻享专车': 'undefined'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'优享型': '妥妥E行'}, {'优享型': '中交出行'}, {'豪华型': 'undefined'}, {'六座商务': 'undefined'}, {'经济型': '飞嘀打车'}, {'经济型': '斑马快跑'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '神州专车'}, {'经济型': '深圳出租'}, {'经济型': '妥妥E行'}, {'经济型': '中交出行'}, {'优享型': '东潮出行'}, {'特快车': 'undefined'}, {'经济型': '全民GO'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'惠享专车': 'undefined'}, {'优享型': '首汽约车'}, {'经济型': '如祺出行'}, {'经济型': '聚的新出租'}]",[],[],1.0,1.0,1.0,1
我要从家/公司去动物园,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'经济型': '享道出行'}, {'经济型': '叮叮出行'}, {'经济型': '沛途出行'}, {'经济型': '首汽约车'}, {'品质专车': 'undefined'}, {'经济型': '南京出租'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '有滴出行'}, {'优享型': '神州专车'}, {'经济型': '妥妥E行'}, {'优享型': '旅程约车'}, {'经济型': '鞍马出行'}, {'经济型': '环旅出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'优享型': '沛途出行'}, {'经济型': '腾飞新出租'}, {'经济型': '有滴出行'}]",[],"[{'': '特惠快车'}, {'特快车': 'undefined'}]",0.0,0.0,0.0,0
麻烦帮我打专车到海底捞,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'优享型': '365约车'}, {'经济型': '享道出行'}, {'优享型': '风韵出行'}, {'经济型': '叮叮出行'}, {'经济型': '沛途出行'}, {'经济型': '首汽约车'}, {'经济型': '有序出行'}, {'经济型': '南京出租'}, {'品质专车': 'undefined'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'经济型': '365约车'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '有滴出行'}, {'经济型': '妥妥E行'}, {'优享型': '旅程约车'}, {'经济型': '鞍马出行'}, {'经济型': '环旅出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'优享型': '沛途出行'}, {'经济型': '有滴出行'}]",[{'经济型': '神州专车'}],"[{'经济型': '神州专车'}, {'品质专车': 'undefined'}]",1.0,0.5,0.6666666666666666,0
给我打个六座车去朱三家龙虾吃饭,[],[],[],1.0,1.0,1.0,1
能帮我打个拼车去景枫中心吗,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'经济型': '享道出行'}, {'优享型': '风韵出行'}, {'六座商务': '神州专车'}, {'经济型': '叮叮出行'}, {'经济型': '首汽约车'}, {'经济型': '有序出行'}, {'经济型': '南京出租'}, {'品质专车': 'undefined'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '有滴出行'}, {'经济型': '妥妥E行'}, {'优享型': '旅程约车'}, {'经济型': '鞍马出行'}, {'经济型': '环旅出行'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'经济型': '腾飞新出租'}, {'经济型': '有滴出行'}]",[{'': '极速拼车'}],[{'': '极速拼车'}],1.0,1.0,1.0,1
请帮我叫个专车,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'经济型': '享道出行'}, {'优享型': '风韵出行'}, {'经济型': '叮叮出行'}, {'经济型': '首汽约车'}, {'经济型': '沛途出行'}, {'品质专车': 'undefined'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'经济型': '365约车'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '有滴出行'}, {'优享型': '神州专车'}, {'经济型': '妥妥E行'}, {'优享型': '旅程约车'}, {'经济型': '鞍马出行'}, {'经济型': '环旅出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'优享型': '沛途出行'}, {'经济型': '有滴出行'}]","[{'经济型': '神州专车'}, {'优享型': '神州专车'}]","[{'经济型': '神州专车'}, {'品质专车': 'undefined'}, {'优享型': '神州专车'}]",1.0,0.6666666666666666,0.8,0
帮我打出租车去机场费用要100以内,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'优享型': '365约车'}, {'经济型': '享道出行'}, {'优享型': '风韵出行'}, {'经济型': '叮叮出行'}, {'经济型': '沛途出行'}, {'经济型': '首汽约车'}, {'品质专车': 'undefined'}, {'经济型': '南京出租'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'经济型': '365约车'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '有滴出行'}, {'优享型': '神州专车'}, {'优享型': '旅程约车'}, {'经济型': '鞍马出行'}, {'经济型': '环旅出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'优享型': '沛途出行'}, {'经济型': '腾飞新出租'}, {'经济型': '有滴出行'}]",[{'出租车': 'undefined'}],"[{'出租车': 'undefined'}, {'经济型': '南京出租'}, {'经济型': '聚优出租'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '腾飞新出租'}]",1.0,0.2,0.3333333333333333,0
请帮我打出租车去银杏湖乐园打车费要90左右,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'优享型': '365约车'}, {'经济型': '享道出行'}, {'优享型': '风韵出行'}, {'经济型': '叮叮出行'}, {'经济型': '沛途出行'}, {'经济型': '首汽约车'}, {'品质专车': 'undefined'}, {'经济型': '南京出租'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'经济型': '365约车'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '有滴出行'}, {'优享型': '神州专车'}, {'经济型': '妥妥E行'}, {'优享型': '旅程约车'}, {'经济型': '鞍马出行'}, {'经济型': '环旅出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'优享型': '沛途出行'}, {'经济型': '有滴出行'}]",[{'出租车': 'undefined'}],"[{'出租车': 'undefined'}, {'经济型': '南京出租'}, {'经济型': '聚优出租'}, {'经济型': '鞍马聚的新出租'}]",1.0,0.25,0.4,0
五个人准备去水游城,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'经济型': '享道出行'}, {'优享型': '风韵出行'}, {'经济型': '叮叮出行'}, {'经济型': '沛途出行'}, {'经济型': '有序出行'}, {'经济型': '南京出租'}, {'品质专车': 'undefined'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'经济型': '365约车'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '有滴出行'}, {'优享型': '神州专车'}, {'经济型': '妥妥E行'}, {'优享型': '旅程约车'}, {'经济型': '鞍马出行'}, {'经济型': '环旅出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'优享型': '沛途出行'}, {'经济型': '有滴出行'}]",[],[],1.0,1.0,1.0,1
打个出租车去省医院,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'经济型': '享道出行'}, {'优享型': '风韵出行'}, {'经济型': '叮叮出行'}, {'经济型': '沛途出行'}, {'经济型': '首汽约车'}, {'经济型': '有序出行'}, {'经济型': '南京出租'}, {'品质专车': 'undefined'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'经济型': '365约车'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '有滴出行'}, {'优享型': '神州专车'}, {'经济型': '妥妥E行'}, {'优享型': '旅程约车'}, {'经济型': '鞍马出行'}, {'经济型': '环旅出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'优享型': '沛途出行'}, {'经济型': '腾飞新出租'}, {'经济型': '有滴出行'}]",[{'出租车': 'undefined'}],"[{'出租车': 'undefined'}, {'经济型': '南京出租'}, {'经济型': '聚优出租'}, {'经济型': '鞍马聚的新出租'}, {'经济型': '腾飞新出租'}]",1.0,0.2,0.3333333333333333,0
帮我叫个不超过30的t3车到情侣园,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'优享型': '365约车'}, {'经济型': '享道出行'}, {'优享型': '风韵出行'}, {'经济型': '叮叮出行'}, {'经济型': '沛途出行'}, {'经济型': '首汽约车'}, {'经济型': '有序出行'}, {'经济型': '南京出租'}, {'品质专车': 'undefined'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'经济型': '365约车'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '有滴出行'}, {'优享型': '神州专车'}, {'经济型': '妥妥E行'}, {'优享型': '旅程约车'}, {'经济型': '鞍马出行'}, {'经济型': '环旅出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'优享型': '沛途出行'}, {'经济型': '腾飞新出租'}, {'经济型': '有滴出行'}]","[{'优享型': 'T3出行'}, {'经济型': 'T3出行'}]","[{'优享型': 'T3出行'}, {'经济型': 'T3出行'}]",1.0,1.0,1.0,1
帮我打个拼车回家,"[{'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'经济型': '享道出行'}, {'优享型': '风韵出行'}, {'经济型': '叮叮出行'}, {'品质专车': 'undefined'}, {'经济型': '南京出租'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '神州专车'}, {'优享型': '旅程约车'}, {'经济型': '环旅出行'}, {'经济型': '鞍马出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'经济型': '腾飞新出租'}]",[],[],1.0,1.0,1.0,1
打个拼车去夫子庙/下关火车主题公园/阅江楼/牛首山,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'': '品质专车'}, {'': '极速拼车'}, {'优享型': '曹操出行'}, {'经济型': '享道出行'}, {'优享型': '风韵出行'}, {'经济型': '叮叮出行'}, {'经济型': '沛途出行'}, {'经济型': '首汽约车'}, {'品质专车': 'undefined'}, {'经济型': '南京出租'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '有滴出行'}, {'优享型': '神州专车'}, {'经济型': '妥妥E行'}, {'优享型': '旅程约车'}, {'经济型': '鞍马出行'}, {'经济型': '环旅出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'优享型': '沛途出行'}, {'经济型': '腾飞新出租'}, {'经济型': '有滴出行'}]",[],[{'': '极速拼车'}],0.0,0.0,0.0,0
帮我打个车回家,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '旅程约车'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'优享型': '365约车'}, {'经济型': '享道出行'}, {'经济型': '叮叮出行'}, {'经济型': '首汽约车'}, {'经济型': '有序出行'}, {'经济型': '南京出租'}, {'品质专车': 'undefined'}, {'经济型': '迪尔出行'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'经济型': '365约车'}, {'优享型': '鞍马出行'}, {'优享型': '环旅出行'}, {'六座商务': 'undefined'}, {'经济型': '聚优出租'}, {'经济型': '风韵出行'}, {'经济型': '鞍马聚的新出租'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '腾飞出行'}, {'优享型': '神州专车'}, {'经济型': '妥妥E行'}, {'优享型': '旅程约车'}, {'经济型': '鞍马出行'}, {'经济型': '环旅出行'}, {'特快车': 'undefined'}, {'优享型': '享道出行'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'优享型': '叮叮出行'}, {'经济型': '腾飞出行'}, {'优享型': '首汽约车'}, {'经济型': '腾飞新出租'}, {'经济型': '有滴出行'}]",[],[],1.0,1.0,1.0,1
给我打个200块钱以下的车去句容/翠林水城,[],[],[],1.0,1.0,1.0,1
我想打车去科技馆,[],[],[],1.0,1.0,1.0,1
给我打个出租车去南京站,[],[],[],1.0,1.0,1.0,1
打车去民乐,"[{'': '特惠快车'}, {'经济型': '神州专车'}, {'出租车': 'undefined'}, {'经济型': '东潮出行'}, {'优享型': '阳光出行'}, {'优享型': '曹操出行'}, {'': '极速拼车'}, {'经济型': '5U出行'}, {'经济型': '享道出行'}, {'优享型': '飞嘀打车'}, {'经济型': '首汽约车'}, {'经济型': '中军出行'}, {'轻享专车': 'undefined'}, {'经济型': '阳光出行'}, {'经济型': '曹操出行'}, {'优享型': '妥妥E行'}, {'优享型': '中交出行'}, {'豪华型': 'undefined'}, {'六座商务': 'undefined'}, {'经济型': '飞嘀打车'}, {'经济型': '斑马快跑'}, {'优享型': '全民GO'}, {'优享型': '及时用车'}, {'优享型': 'T3出行'}, {'优享型': '神州专车'}, {'经济型': '深圳出租'}, {'经济型': '妥妥E行'}, {'经济型': '中交出行'}, {'优享型': '东潮出行'}, {'特快车': 'undefined'}, {'经济型': '全民GO'}, {'经济型': '及时用车'}, {'经济型': 'T3出行'}, {'惠享专车': 'undefined'}, {'优享型': '首汽约车'}, {'经济型': '如祺出行'}, {'经济型': '聚的新出租'}]",[],[],1.0,1.0,1.0,1
